APT_Email,Presence_Email
R_318_53165,0
R_318_53215,0
R_318_57232,0
R_318_59097,0
R_318_61242,0
R_318_66951,0
R_318_69500,0
R_318_72348,0
R_318_72611,0
R_318_77354,0
R_318_80838,0
R_318_83543,0
R_318_84772,0
R_318_91314,0
R_318_94433,0
R_318_95380,0
R_318_97147,0
R_318_98707,0
R_318_100008,0
R_318_115675,0
R_318_117762,0
R_318_119552,0
R_318_121848,0
R_318_124404,0
R_318_125237,0
R_318_126870,0
R_318_129403,0
R_318_130773,0
R_318_133983,0
R_318_134528,0
R_318_140053,0
R_318_161810,0
R_318_162958,0
R_318_165456,0
R_318_167957,0
R_318_169334,0
R_318_171462,0
R_318_172825,0
R_318_181891,0
R_318_182329,0
R_318_188664,0
R_318_189415,0
R_318_202705,0
R_318_206920,0
R_318_210872,0
R_318_211870,0
R_318_248716,0
R_318_249276,0
R_318_249854,0
R_318_250571,0
R_318_250878,0
R_318_285379,0
R_318_293449,0
R_318_294173,0
R_318_298216,0
R_318_300996,0
R_318_301549,0
R_318_302182,0
R_318_303149,0
R_318_304436,0
R_318_304949,0
R_318_311076,0
R_318_314930,0
R_318_319897,0
R_318_320952,0
R_318_322073,0
R_318_329276,0
R_318_334797,0
R_318_335240,0
R_318_336057,0
R_318_341990,0
R_318_343442,0
R_318_343780,0
R_318_345702,0
R_318_348706,0
R_318_348870,0
R_318_352153,0
R_318_366237,0
R_318_369140,0
R_318_372359,0
R_318_372540,0
R_318_381442,0
R_318_382465,0
R_318_385344,0
R_318_386003,0
R_318_390484,0
R_318_391565,0
R_318_392282,0
R_318_393017,0
R_318_393363,0
R_318_396325,0
R_318_397414,0
R_318_398362,0
R_318_399055,0
R_318_399782,0
R_318_401927,0
R_318_402685,0
R_318_410019,0
R_318_410613,0
R_318_412163,0
R_318_413641,0
R_318_415125,0
R_318_415216,0
R_318_415687,0
R_318_416073,0
R_318_532143,0
R_318_548156,0
R_318_552240,0
R_318_554493,0
R_318_557298,0
R_318_557330,0
R_318_558346,0
R_318_559203,0
R_318_560441,0
R_318_561365,0
R_318_561860,0
R_318_562082,0
R_318_562793,0
R_318_562942,0
R_318_564724,0
R_318_565176,0
R_318_566414,0
R_318_566992,0
R_318_567271,0
R_318_567636,0
R_318_567651,0
R_318_568618,0
R_318_571125,0
R_318_571752,0
R_318_571828,0
R_318_573253,0
R_318_575183,0
R_318_575233,0
R_318_577635,0
R_318_578369,0
R_318_579649,0
R_318_579680,0
R_318_580514,0
R_318_582148,0
R_318_582205,0
R_318_584813,0
R_318_585950,0
R_318_586198,0
R_318_588699,0
R_318_588780,0
R_318_589739,0
R_318_590919,0
R_318_591305,0
R_318_592386,0
R_318_594549,0
R_318_595934,0
R_318_596379,0
R_318_599142,0
R_318_604314,0
R_318_2100070,0
R_319_1135,1
R_319_1166,0
R_319_1377,0
R_319_1381,1
R_319_1415,0
R_319_1438,0
R_319_1450,0
R_319_1576,1
R_319_1668,0
R_319_1778,1
R_319_1797,1
R_319_1872,0
R_319_2294,0
R_319_2349,0
R_319_2377,1
R_319_2690,0
R_319_2757,1
R_319_2987,1
R_319_3255,0
R_319_3304,1
R_319_3380,1
R_319_3397,1
R_319_3471,1
R_319_3545,1
R_319_3583,1
R_319_3647,1
R_319_3685,0
R_319_3764,0
R_319_3877,0
R_319_3928,0
R_319_4117,1
R_319_4175,1
R_319_4613,0
R_319_4632,0
R_319_4685,1
R_319_4970,0
R_319_5010,1
R_319_5326,1
R_319_5485,1
R_319_5686,1
R_319_5699,0
R_319_5713,0
R_319_5875,1
R_319_5942,1
R_319_6072,0
R_319_6097,0
R_319_6227,1
R_319_6370,1
R_319_6391,1
R_319_6460,0
R_319_6506,1
R_319_6562,0
R_319_6566,1
R_319_6693,1
R_319_7000,0
R_319_7024,0
R_319_7107,0
R_319_7300,1
R_319_7346,0
R_319_7359,1
R_319_7360,1
R_319_7361,1
R_319_7362,1
R_319_7363,1
R_319_7364,0
R_319_7368,1
R_319_7369,1
R_319_7501,0
R_319_7506,1
R_319_7618,1
R_319_8031,0
R_319_8050,1
R_319_8070,1
R_319_8125,0
R_319_8281,1
R_319_8390,1
R_319_8725,1
R_319_8879,0
R_319_8892,0
R_319_9175,1
R_319_9387,1
R_319_9826,1
R_319_10130,1
R_319_10183,1
R_319_10628,1
R_319_10663,0
R_319_10967,1
R_319_11133,1
R_319_11209,1
R_319_11357,1
R_319_11469,0
R_319_11519,1
R_319_11531,0
R_319_11686,0
R_319_11736,1
R_319_11749,1
R_319_11781,1
R_319_11782,1
R_319_12149,1
R_319_12156,1
R_319_12289,1
R_319_12331,1
R_319_12344,0
R_319_12426,1
R_319_12446,1
R_319_12461,1
R_319_12626,1
R_319_12680,1
R_319_12713,0
R_319_12742,0
R_319_12784,1
R_319_12878,1
R_319_12890,1
R_319_12896,1
R_319_12915,1
R_319_12962,0
R_319_13028,1
R_319_13033,1
R_319_13242,1
R_319_15057,0
R_319_33670,0
R_319_203927,0
R_319_874008,0
R_319_1140128,0
R_319_1153402,0
R_319_1196393,0
R_319_1204130,1
R_319_1207158,0
R_319_1212950,1
R_319_1232040,1
R_319_1304047,0
R_319_1304666,0
R_319_1307073,0
R_319_1309806,1
R_319_1310432,0
R_319_1313311,0
R_319_1313972,0
R_319_1315100,1
R_319_1315266,0
R_319_1318385,0
R_319_1352525,1
R_319_1353523,0
R_319_1355015,1
R_319_1359686,0
R_319_1360577,0
R_319_1360973,0
R_319_1361021,1
R_319_1362326,1
R_319_1363795,0
R_319_1366467,1
R_319_1366848,1
R_319_1368224,1
R_319_1370618,0
R_319_1374131,0
R_319_1375369,1
R_319_1375484,0
R_319_1377878,0
R_319_1378637,0
R_319_1395938,0
R_319_1396712,1
R_319_1397017,0
R_319_1401116,0
R_319_1402981,0
R_319_1403799,1
R_319_1404011,1
R_319_1404391,0
R_319_1404557,0
R_319_1411032,0
R_319_1412311,0
R_319_1415017,1
R_319_1416353,0
R_319_1418110,0
R_319_1420751,0
R_319_1421080,0
R_319_1421619,0
R_319_1422815,0
R_319_1424977,0
R_319_1428226,0
R_319_1429117,0
R_319_1430776,0
R_319_1431774,1
R_319_1431782,1
R_319_1432533,1
R_319_1432624,0
R_319_1433267,1
R_319_1433572,0
R_319_1433804,0
R_319_1434448,1
R_319_1437938,1
R_319_1446806,1
R_319_1447374,0
R_319_1450154,0
R_319_1451871,0
R_319_1452697,0
R_319_1459007,1
R_319_1461235,1
R_319_1464304,1
R_319_1464775,1
R_319_1464791,1
R_319_1464908,0
R_319_1467745,0
R_319_1472208,0
R_319_1474451,0
R_319_1478668,0
R_319_1483981,0
R_319_1484211,0
R_319_1485788,1
R_319_1487529,0
R_319_1490697,0
R_319_1490770,0
R_319_1491109,0
R_319_1494665,1
R_319_1498393,1
R_319_1499557,1
R_319_1499664,0
R_319_1499904,1
R_319_1500339,1
R_319_1500370,0
R_319_1500974,0
R_319_1503903,1
R_319_1504950,1
R_319_1505528,1
R_319_1506351,0
R_319_1507094,1
R_319_1511799,0
R_319_1513738,0
R_319_1521129,1
R_319_1521921,1
R_319_1525294,1
R_319_1526680,0
R_319_1527415,1
R_319_1527423,0
R_319_1528355,0
R_319_1530013,0
R_319_1532290,0
R_319_1532514,1
R_319_1538529,0
R_319_1541499,0
R_319_1541572,0
R_319_1542117,0
R_319_1542265,0
R_319_1542430,1
R_319_1542992,1
R_319_1544055,0
R_319_1544709,0
R_319_1545243,1
R_319_1545375,1
R_319_1547017,0
R_319_1548650,0
R_319_1550193,0
R_319_1551548,0
R_319_1552553,1
R_319_1552876,0
R_319_1553395,0
R_319_1555499,0
R_319_1559814,0
R_319_1560119,1
R_319_1561927,0
R_319_1562487,0
R_319_1563634,0
R_319_1564483,1
R_319_1566967,0
R_319_1570795,0
R_319_1571314,0
R_319_1574607,0
R_319_1576362,0
R_319_1578699,0
R_319_1578988,0
R_319_1579945,1
R_319_1581321,0
R_319_1582808,0
R_319_1583194,0
R_319_1585587,1
R_319_1588839,0
R_319_1589282,1
R_319_1590462,1
R_319_1591189,1
R_319_1591577,1
R_319_1592203,0
R_319_1595453,0
R_319_1595552,1
R_319_1606052,0
R_319_1608702,0
R_319_1609312,1
R_319_1609387,0
R_319_1611672,0
R_319_1612332,0
R_319_1612555,0
R_319_1614296,0
R_319_1614510,0
R_319_1614676,1
R_319_1614692,1
R_319_1615483,0
R_319_1615533,0
R_319_1616507,0
R_319_1616580,0
R_319_1616838,1
R_319_1617539,0
R_319_1622497,1
R_319_1624527,1
R_319_1624998,1
R_319_1629856,0
R_319_1630052,1
R_319_1631753,0
R_319_1632785,1
R_319_1632843,0
R_319_1633528,0
R_319_1633536,0
R_319_1635226,0
R_319_1635242,0
R_319_1635580,0
R_319_1636976,0
R_319_1637123,1
R_319_1637198,0
R_319_1637701,1
R_319_1637743,1
R_319_1638139,0
R_319_1639921,0
R_319_1641356,0
R_319_1641513,0
R_319_1642446,0
R_319_1644988,0
R_319_1645092,0
R_319_1645928,0
R_319_1646009,0
R_319_1649391,0
R_319_1649425,1
R_319_1651678,1
R_319_1657055,1
R_319_1658178,0
R_319_1659473,0
R_319_1660190,0
R_319_1660646,1
R_319_1661461,0
R_319_1662139,0
R_319_1662675,1
R_319_1662881,0
R_319_1664226,1
R_319_1664952,0
R_319_1669100,0
R_319_1669696,0
R_319_1670223,0
R_319_1670405,1
R_319_1670579,0
R_319_1671197,1
R_319_1671346,1
R_319_1671742,1
R_319_1671783,0
R_319_1671858,1
R_319_1671957,0
R_319_1672492,1
R_319_1672757,0
R_319_1674365,0
R_319_1674928,0
R_319_1675008,1
R_319_1675461,0
R_319_1677756,1
R_319_1682632,0
R_319_1684885,1
R_319_1685585,0
R_319_1686633,0
R_319_1686674,0
R_319_1688233,0
R_319_1689488,0
R_319_1689983,0
R_319_1690155,0
R_319_1690221,0
R_319_1691021,0
R_319_1692128,1
R_319_1695600,1
R_319_1695881,1
R_319_1696657,0
R_319_1698505,0
R_319_1699016,1
R_319_1699412,0
R_319_1699792,1
R_319_1700376,1
R_319_1704469,1
R_319_1706191,1
R_319_1708387,0
R_319_1708585,1
R_319_1711373,1
R_319_1712256,0
R_319_1712645,0
R_319_1713387,0
R_319_1713429,1
R_319_1713460,1
R_319_1714799,1
R_319_1716026,0
R_319_1718295,0
R_319_1718873,1
R_319_1719947,1
R_319_1720473,0
R_319_1722016,0
R_319_1723337,0
R_319_1724004,0
R_319_1726512,1
R_319_1726553,0
R_319_1726686,1
R_319_1728294,0
R_319_1728963,0
R_319_1729201,1
R_319_1729359,0
R_319_1730159,1
R_319_1730266,1
R_319_1730290,0
R_319_1730464,1
R_319_1731397,0
R_319_1732197,0
R_319_1733906,1
R_319_1733930,0
R_319_1733997,1
R_319_1734011,1
R_319_1734490,1
R_319_1735216,0
R_319_1735448,0
R_319_1735539,1
R_319_1736008,1
R_319_1736792,0
R_319_1737105,1
R_319_1737808,0
R_319_1737931,0
R_319_1738186,0
R_319_1738731,1
R_319_1739101,0
R_319_1740232,0
R_319_1740471,0
R_319_1740588,0
R_319_1741222,0
R_319_1743863,1
R_319_1745983,1
R_319_1746429,1
R_319_1746460,1
R_319_1746593,1
R_319_1749597,0
R_319_1749969,0
R_319_1751064,1
R_319_1751809,0
R_319_1754084,1
R_319_1754449,1
R_319_1754910,0
R_319_1755420,1
R_319_1755891,0
R_319_1755982,1
R_319_1758051,0
R_319_1758275,0
R_319_1759133,1
R_319_1760776,1
R_319_1760883,1
R_319_1760990,1
R_319_1761972,0
R_319_1762079,0
R_319_1763093,1
R_319_1763143,1
R_319_1763275,0
R_319_1763598,0
R_319_1764372,0
R_319_1764455,0
R_319_1764505,1
R_319_1764737,1
R_319_1764851,1
R_319_1764992,1
R_319_1765544,0
R_319_1765759,0
R_319_1766013,1
R_319_1766161,0
R_319_5100987,0
R_319_5102264,1
R_319_5102314,0
R_319_5102553,0
R_319_5102876,0
R_319_5104336,0
R_319_5104914,0
R_319_5105051,0
R_319_5109764,0
R_319_5112420,0
R_319_5113253,0
R_319_5114673,0
R_319_5121827,0
R_319_5121876,0
R_319_5122742,0
R_319_5125141,0
R_319_5125596,1
R_319_5125711,0
R_319_5126073,0
R_319_5127519,0
R_319_5127923,0
R_319_5128574,0
R_319_5128996,0
R_319_5129853,0
R_319_5130133,0
R_319_5132550,1
R_319_5133491,0
R_319_5134952,0
R_319_5135736,0
R_319_5136494,1
R_319_5136742,0
R_319_5140140,0
R_319_5142914,1
R_319_5143102,1
R_319_5150420,0
R_319_5152665,0
R_319_5160528,0
R_319_5162177,0
R_319_5171145,0
R_319_5174123,0
R_319_5183280,0
R_319_5184395,1
R_319_5205729,0
R_319_5208442,1
R_319_5209457,1
R_319_5209796,0
R_319_5211008,0
R_319_5212253,0
R_319_5212915,0
R_319_5215876,0
R_319_5217567,0
R_319_5219514,0
R_319_5219555,0
R_319_5222138,0
R_319_5222393,0
R_319_5224407,0
R_319_5226485,0
R_319_5226899,0
R_319_5228135,0
R_319_5228408,0
R_319_5230222,1
R_319_5230768,1
R_319_5230826,0
R_319_5231667,0
R_319_5232574,0
R_319_5232632,0
R_319_5233382,0
R_319_5233853,0
R_319_5238738,0
R_319_5242607,0
R_319_5243894,0
R_319_5248562,0
R_319_5249693,1
R_319_5250899,1
R_319_5251749,1
R_319_5259304,1
R_319_5259544,1
R_319_5262407,0
R_319_5262621,0
R_319_5266291,0
R_319_5266937,1
R_319_5268412,0
R_319_5269022,0
R_319_5270301,0
R_319_5273818,0
R_319_5276126,1
R_319_5276183,1
R_319_5278304,0
R_319_5280268,0
R_319_5300090,0
R_319_5300462,0
R_319_5300595,0
R_319_5301106,1
R_319_5301452,0
R_319_5301734,0
R_319_5301775,1
R_319_5301999,1
R_319_5302930,1
R_319_5303946,0
R_319_5304175,0
R_319_5304316,1
R_319_5305495,0
R_319_5306105,0
R_319_5306618,0
R_319_5306766,1
R_319_5306816,1
R_319_5307061,0
R_319_5307160,1
R_319_5307178,1
R_319_5307434,1
R_319_5307715,1
R_319_5308226,1
R_319_5308366,0
R_319_5308515,1
R_319_5309216,0
R_319_5309737,0
R_319_5310842,0
R_319_5311345,0
R_319_5317664,0
R_319_5325592,0
R_319_5328570,1
R_319_5331954,0
R_319_5332028,0
R_319_5333984,1
R_319_5336912,0
R_319_5338280,0
R_319_5344254,1
R_319_5345616,1
R_319_7300058,1
R_319_7300059,1
R_319_7300094,1
R_319_7300137,1
R_319_7300268,1
R_319_7300295,1
R_319_7300307,1
R_319_7300308,1
R_319_7300372,1
R_319_7300381,0
R_319_7300402,1
R_319_7300411,1
R_319_7300472,1
R_319_7300492,1
R_319_7300496,1
R_319_7300501,1
R_319_7300517,0
R_319_7300533,1
R_319_7300534,0
R_319_7300538,1
R_319_7300539,0
R_319_7300554,0
R_319_7300559,0
R_319_7300574,0
R_319_7300582,0
R_319_7300598,1
R_319_7300614,1
R_319_7300634,1
R_319_7300682,1
R_319_7300703,1
R_319_7300715,0
R_319_7300720,1
R_319_7300729,0
R_319_7300757,0
R_319_7300761,1
R_319_7300767,1
R_319_7300770,0
R_319_7300778,1
R_319_7300780,0
R_319_7300789,1
R_319_7300802,0
R_319_7300812,1
R_319_7300822,0
R_319_7300836,1
R_319_7300837,1
R_319_7300852,0
R_319_7300854,1
R_319_7300863,0
R_319_7300918,0
R_319_7300936,0
R_319_7300950,0
R_319_7300954,0
R_319_7300993,0
R_319_7300997,0
R_319_7301009,0
R_319_7301026,0
R_319_7301069,1
R_319_7301083,0
R_319_7301085,0
R_319_7301142,1
R_319_7301161,1
R_319_7301169,0
R_319_7301174,1
R_319_7301195,1
R_319_7301216,1
R_319_7301222,1
R_319_7301260,1
R_319_7301300,1
R_319_7301326,0
R_319_7301327,0
R_319_7301343,0
R_319_7301372,1
R_319_7301412,1
R_319_7301434,0
R_319_7301447,0
R_319_7301460,1
R_319_7301476,0
R_319_7301481,0
R_319_7301499,1
R_319_7301514,1
R_319_7301553,0
R_319_7301555,0
R_319_7301584,0
R_319_7301603,0
R_319_7301624,1
R_319_7301640,1
R_319_7301645,1
R_319_7301655,1
R_319_7301658,0
R_319_7301669,1
R_319_7301673,1
R_319_7301697,1
R_319_7301698,1
R_319_7301701,0
R_319_7301707,0
R_319_7301714,1
R_319_7301725,0
R_319_7301776,0
R_319_7301796,1
R_319_7301797,0
R_319_7301811,0
R_319_7301814,0
R_319_7301826,1
R_319_7301844,1
R_319_7301845,1
R_319_7301854,0
R_319_7301891,1
R_319_7301959,0
R_319_7301963,0
R_319_7301979,0
R_319_7301985,1
R_319_7302004,1
R_319_7302006,0
R_319_7302013,1
R_319_7302050,0
R_319_7302052,1
R_319_7302078,1
R_319_7302081,0
R_319_7302091,0
R_319_7302100,1
R_319_7302143,0
R_319_7302148,1
R_319_7302149,1
R_319_7302160,1
R_319_7302167,0
R_319_7302168,1
R_319_7302195,0
R_319_7302197,0
R_319_7302198,1
R_319_7302211,0
R_319_7302213,0
R_319_7302214,1
R_319_7302220,0
R_319_7302222,1
R_319_7302227,0
R_319_7302233,0
R_319_7302408,0
R_319_7302417,1
R_319_7302424,1
R_319_7302476,0
R_319_7302477,0
R_319_7302478,0
R_319_7302497,1
R_319_7302509,1
R_319_7302519,0
R_319_7302520,0
R_319_7302521,1
R_319_7302523,0
R_319_7302577,1
R_319_7302582,0
R_319_7302603,1
R_319_7302604,1
R_319_7302611,1
R_319_7302615,0
R_319_7302625,0
R_319_7302652,1
R_319_7302668,1
R_319_7302699,1
R_319_7302705,1
R_319_7302712,0
R_319_7302714,1
R_319_7302753,1
R_319_7302757,1
R_319_7302766,1
R_319_7302781,0
R_319_7302789,0
R_319_7302857,1
R_319_7302862,1
R_319_7302866,0
R_319_7302874,0
R_319_7302877,1
R_319_7302883,1
R_319_7302921,1
R_319_7302963,0
R_319_7302984,1
R_319_7302986,1
R_319_7303010,1
R_319_7303011,1
R_319_7303013,1
R_319_7303037,1
R_319_7303039,0
R_319_7303040,1
R_319_7303042,1
R_319_7303065,0
R_319_7303077,0
R_319_7303078,1
R_319_7303087,0
R_319_7303088,0
R_319_7303099,0
R_319_7303100,0
R_319_7303113,0
R_319_7303148,1
R_319_7303176,0
R_319_7303214,1
R_319_7303216,0
R_319_7303223,1
R_319_7303233,0
R_319_7303278,0
R_319_7303304,0
R_319_7303335,1
R_319_7303335,1
R_319_7303342,1
R_319_7303355,0
R_319_7303363,0
R_319_7303382,0
R_319_7303395,0
R_319_7303405,1
R_319_7303427,1
R_319_7303433,0
R_319_7303446,0
R_319_7303455,1
R_319_7303470,1
R_319_7303471,0
R_319_7303472,0
R_319_7303474,1
R_319_7303478,1
R_319_7303525,1
R_319_7303527,1
R_319_7303552,1
R_319_7303609,1
R_319_7303666,1
R_319_7303672,1
R_319_7303675,0
R_319_7303682,1
R_319_7303687,0
R_319_7303701,0
R_319_7303712,1
R_319_7303737,1
R_319_7303843,0
R_319_7303905,1
R_319_7303911,1
R_319_7303941,0
R_319_7303959,0
R_319_7303969,0
R_319_7303974,0
R_319_7303987,0
R_319_7304000,0
R_319_7304022,0
R_319_7304037,0
R_319_7304049,0
R_319_7304106,0
R_319_7304120,1
R_319_7304132,1
R_319_7304146,1
R_319_7304170,0
R_319_7304248,0
R_319_7304276,0
R_319_7304288,1
R_319_7304296,1
R_319_7304306,0
R_319_7304358,0
R_319_7304386,0
R_319_7304414,0
R_319_7304455,0
R_319_7304466,1
R_319_7304469,0
R_319_7304517,0
R_319_7304540,0
R_319_7304565,0
R_319_7304619,1
R_319_7304665,1
R_319_7304729,1
R_319_7304738,1
R_319_7304750,0
R_319_7304756,1
R_319_7304761,1
R_319_7304765,1
R_319_7304770,1
R_319_7304774,1
R_319_7304779,0
R_319_7304781,1
R_319_7304784,0
R_319_7304789,0
R_319_7304898,0
R_319_7304914,1
R_319_7304918,1
R_319_7304925,0
R_319_7304955,1
R_319_7304960,1
R_319_7304961,1
R_319_7304965,0
R_319_7304966,1
R_319_7304977,0
R_319_7305087,0
R_319_7305090,1
R_319_7305093,1
R_319_7305098,0
R_319_7305106,1
R_319_7305107,0
R_319_7305108,0
R_319_7305110,0
R_319_7305113,1
R_319_7305116,1
R_319_7305123,1
R_319_7305219,0
R_319_7305344,0
R_319_7305350,1
R_319_7305385,0
R_319_7305386,1
R_319_7305391,0
R_319_7305396,0
R_319_7305398,0
R_319_7305401,1
R_319_7305403,1
R_319_7305404,1
R_319_7305406,0
R_319_7305442,1
R_319_7305488,0
R_319_7305516,0
R_319_7305521,1
R_319_7305529,1
R_319_7305531,1
R_319_7305544,0
R_319_7305555,0
R_319_7305557,1
R_319_7305558,0
R_319_7305559,0
R_319_7305566,0
R_319_7305577,1
R_319_7305605,0
R_319_7305651,1
R_319_7305653,0
R_319_7305688,1
R_319_7305707,1
R_319_7305716,1
R_319_7305731,0
R_319_7305761,1
R_319_7305781,0
R_319_7305783,0
R_319_7305801,1
R_319_7305809,0
R_319_7305813,1
R_319_7305946,1
R_319_7305965,0
R_319_7306069,1
R_319_7306085,1
R_319_7306099,1
R_319_7306100,1
R_319_7306155,0
R_319_7306157,1
R_319_7306172,0
R_319_7306185,0
R_319_7306244,1
R_319_7306246,1
R_319_7306247,1
R_319_7306249,1
R_319_7306302,0
R_319_7306320,1
R_319_7306325,0
R_319_7306328,1
R_319_7306348,0
R_319_7306386,1
R_319_7306406,1
R_319_7306409,0
R_319_7306414,0
R_319_7306419,0
R_319_7306430,0
R_319_7306435,0
R_319_7306436,0
R_319_7306438,1
R_319_7306440,0
R_319_7306441,1
R_319_7306445,1
R_319_7306446,1
R_319_7306447,1
R_319_7306479,1
R_319_7306483,0
R_319_7306486,0
R_319_7306490,1
R_319_7306498,0
R_319_7306503,0
R_319_7306505,1
R_319_7306508,0
R_319_7306516,0
R_319_7306518,0
R_319_7306533,0
R_319_7306539,0
R_319_7306544,0
R_319_7306547,0
R_319_7306579,0
R_319_7306582,1
R_319_7306584,1
R_319_7306586,0
R_319_7306590,1
R_319_7306617,1
R_319_7306619,0
R_319_7306630,0
R_319_7306638,1
R_319_7306640,1
R_319_7306646,1
R_319_7306656,0
R_319_7306659,1
R_319_7306674,1
R_319_7306678,0
R_319_7306684,1
R_319_7306690,0
R_319_7306692,1
R_319_7306694,0
R_319_7306703,0
R_319_7306716,0
R_319_7306733,0
R_319_7306751,0
R_319_7306755,0
R_319_7306756,0
R_319_7306764,0
R_319_7306772,0
R_319_7306788,0
R_319_7306818,1
R_319_7306819,0
R_319_7306859,1
R_319_7306868,0
R_319_7306879,1
R_319_7306897,1
R_319_7306908,1
R_319_7306922,0
R_319_7306926,1
R_319_7306937,0
R_319_7306950,1
R_319_7306951,0
R_319_7306952,0
R_319_7306961,1
R_319_7306971,0
R_319_7306972,0
R_319_7306985,0
R_319_7306990,0
R_319_7306994,0
R_319_7306995,0
R_319_7307011,1
R_319_7307029,1
R_319_7307056,0
R_319_7307074,0
R_319_7307078,1
R_319_7307079,0
R_319_7307084,0
R_319_7307094,0
R_319_7307105,0
R_319_7307120,1
R_319_7307143,1
R_319_7307178,1
R_319_7307192,1
R_319_7307234,0
R_319_7307281,0
R_319_7307283,0
R_319_7307284,1
R_319_7307292,0
R_319_7307294,1
R_319_7307295,1
R_319_7307297,1
R_319_7307299,0
R_319_7307306,1
R_319_7307307,1
R_319_7307308,0
R_319_7307314,1
R_319_7307346,0
R_319_7307347,0
R_319_7307359,0
R_319_7307382,0
R_319_7307394,0
R_319_7307401,1
R_319_7307426,0
R_319_7307446,0
R_319_7307489,0
R_319_7307491,1
R_319_7307504,1
R_319_7307546,1
R_319_7307557,0
R_319_7307563,1
R_319_7307587,1
R_319_7307602,0
R_319_7307604,1
R_319_7307607,0
R_319_7307613,1
R_319_7307615,0
R_319_7307623,0
R_319_7307639,0
R_319_7307640,0
R_319_7307644,0
R_319_7307653,1
R_319_7307655,0
R_319_7307693,0
R_319_7307700,1
R_319_7307733,1
R_319_7307737,1
R_319_7307741,1
R_319_7307762,1
R_319_7307783,1
R_319_7307823,1
R_319_7307833,1
R_319_7307839,1
R_319_7307841,1
R_319_7307842,1
R_319_7307843,1
R_319_7307878,1
R_319_7307903,1
R_319_7307904,1
R_319_7307926,0
R_319_7307941,1
R_319_7307942,0
R_319_7307957,0
R_319_7307971,0
R_319_7307994,1
R_319_7308000,0
R_319_7308013,1
R_319_7308090,0
R_319_7308163,1
R_319_7308245,1
R_319_7308271,1
R_319_7308319,1
R_319_7308402,0
R_319_7308415,1
R_319_7308432,0
R_319_7308492,0
R_319_7308507,1
R_319_7308515,0
R_319_7308517,0
R_319_7308614,0
R_319_7308682,1
R_319_7308693,1
R_319_7308728,1
R_319_7308772,1
R_319_7308803,1
R_319_7308809,1
R_319_7308848,1
R_319_7308904,1
R_319_7308933,0
R_319_7309035,1
R_319_7309040,1
R_319_7309109,0
R_319_7309124,1
R_319_7309145,0
R_319_7309206,1
R_319_7309213,1
R_319_7309225,0
R_319_7309241,0
R_319_7309253,0
R_319_7309254,1
R_320_49,1
R_320_238,1
R_320_312,1
R_320_384,1
R_320_439,1
R_320_487,0
R_320_564,0
R_320_629,1
R_320_630,0
R_320_657,1
R_320_664,1
R_320_780,0
R_320_856,0
R_320_892,1
R_320_941,0
R_320_1007,1
R_320_1077,0
R_320_1101,0
R_320_1111,1
R_320_1227,0
R_320_1256,0
R_320_1259,1
R_320_1272,1
R_320_1331,0
R_320_1641,1
R_320_1643,1
R_320_1686,1
R_320_1714,0
R_320_1957,1
R_320_1970,0
R_320_1975,1
R_320_2073,0
R_320_2125,1
R_320_2449,0
R_320_2460,0
R_320_2470,0
R_320_2545,1
R_320_2557,0
R_320_2629,1
R_320_2657,0
R_320_2762,1
R_320_2956,0
R_320_3100,0
R_320_3132,1
R_320_3364,1
R_320_3385,0
R_320_3455,1
R_320_3604,0
R_320_4009,0
R_320_4438,0
R_320_4475,0
R_320_4648,0
R_320_4700,1
R_320_4779,1
R_320_4894,1
R_320_5040,0
R_320_5054,0
R_320_5071,0
R_320_5120,0
R_320_5130,0
R_320_5147,1
R_320_5159,0
R_320_5161,0
R_320_5178,0
R_320_5185,0
R_320_5186,0
R_320_5216,0
R_320_5217,1
R_320_5235,0
R_320_5240,0
R_320_5274,0
R_320_5317,1
R_320_5429,0
R_320_5457,0
R_320_5575,0
R_320_5673,1
R_320_5699,0
R_320_5728,1
R_320_5745,0
R_320_5748,0
R_320_5766,0
R_320_5837,0
R_320_5849,0
R_320_5871,0
R_320_5956,1
R_320_6002,0
R_320_6005,1
R_320_6016,0
R_320_6066,0
R_320_6102,0
R_320_6154,0
R_320_6222,0
R_320_6237,0
R_320_6252,0
R_320_6292,1
R_320_6318,0
R_320_6376,0
R_320_6378,0
R_320_6523,1
R_320_6538,0
R_320_6584,1
R_320_6586,1
R_320_6604,0
R_320_6607,0
R_320_6616,1
R_320_6659,0
R_320_6726,0
R_320_6764,1
R_320_6776,0
R_320_6801,1
R_320_6823,1
R_320_6917,1
R_320_6925,0
R_320_6933,0
R_320_6936,0
R_320_6966,1
R_320_7003,1
R_320_7071,1
R_320_7100,1
R_320_7114,0
R_320_7121,0
R_320_7125,1
R_320_7141,1
R_320_7170,1
R_320_7185,1
R_320_7206,0
R_320_7226,0
R_320_7239,0
R_320_7303,0
R_320_7318,1
R_320_7355,0
R_320_7417,0
R_320_7446,0
R_320_7486,0
R_320_7508,0
R_320_7626,0
R_320_7691,0
R_320_7698,1
R_320_7699,1
R_320_7728,1
R_320_7751,0
R_320_7787,1
R_320_7819,0
R_320_7892,0
R_320_7903,0
R_320_8063,0
R_320_8101,1
R_320_8140,0
R_320_8172,0
R_320_8299,0
R_320_8304,0
R_320_8341,0
R_320_8421,0
R_320_8482,1
R_320_8486,1
R_320_8518,1
R_320_8571,0
R_320_8626,0
